open_ticket_id,open_ticket_title,open_ticket_priority,open_ticket_sla_class,open_ticket_issue_type,match_rank,matched_ticket_id,matched_ticket_title,matched_issue_type,matched_completed_by,matched_resolution_hours,matched_priority,similarity_score
T20260220.0002,File recovery request,High,Service Request,SW:Change,3,T20251215.0004,File recovery request,IT:Change,"Moore, James",68.0,Medium,1.0
T20260220.0002,File recovery request,High,Service Request,SW:Change,4,T20260203.0009,File recovery request,SW:Defect,"Anderson, Scott",141.5,Medium,1.0
T20260220.0002,File recovery request,High,Service Request,SW:Change,5,T20260107.0002,File recovery request,SW:Internal,"Miller, Susan",124.5,Medium,1.0
T20251207.0002,Server room temperature alert,Medium,Medium,Triage,1,T20260101.0003,Server room temperature alert,SW:Change,"Anderson, Scott",226.0,Critical,1.0
T20251207.0002,Server room temperature alert,Medium,Medium,Triage,2,T20260113.0006,Server room temperature alert,IT:Applications,"Miller, Susan",184.5,Critical,1.0
T20251207.0002,Server room temperature alert,Medium,Medium,Triage,3,T20251224.0005,Server room temperature alert,IT:Applications,"Anderson, Scott",75.0,Critical,1.0
T20251207.0002,Server room temperature alert,Medium,Medium,Triage,4,T20260302.0008,Server room temperature alert,IT:Hardware,"Anderson, Scott",166.5,Critical,1.0
T20251207.0002,Server room temperature alert,Medium,Medium,Triage,5,T20260106.0010,Server room temperature alert,Triage,"Miller, Susan",138.5,Critical,1.0
T20260217.0004,Shared drive access denied,Critical,High,IT:Hardware,1,T20251207.0010,Shared drive access denied,SW:Change,"Moore, James",176.5,Medium,1.0
T20260217.0004,Shared drive access denied,Critical,High,IT:Hardware,2,T20260302.0006,Shared drive access denied,SW:Internal,"Moore, James",51.0,Medium,1.0
T20260217.0004,Shared drive access denied,Critical,High,IT:Hardware,3,T20251219.0006,Shared drive access denied,SW:Defect,"Anderson, Scott",144.0,Medium,1.0
T20260217.0004,Shared drive access denied,Critical,High,IT:Hardware,4,T20260209.0013,Shared drive access denied,SW:Internal,"Taylor, Mark",55.5,Medium,1.0
T20260217.0004,Shared drive access denied,Critical,High,IT:Hardware,5,T20260117.0006,Shared drive access denied,SW:Internal,"Anderson, Scott",156.0,Medium,1.0
T20251213.0003,VPN connection drops intermittently,Critical,Service Request,SW:Support,1,T20260223.0002,VPN connection drops intermittently,SW:Change,"Moore, James",157.87,Medium,1.0
T20251213.0003,VPN connection drops intermittently,Critical,Service Request,SW:Support,2,T20260204.0007,VPN connection drops intermittently,IT:Change,"Miller, Susan",164.0,High,1.0
T20251213.0003,VPN connection drops intermittently,Critical,Service Request,SW:Support,3,T20260219.0002,VPN connection drops intermittently,SW:Support,"Moore, James",147.0,High,1.0
T20251213.0003,VPN connection drops intermittently,Critical,Service Request,SW:Support,4,T20260221.0006,VPN connection drops intermittently,Triage,"Anderson, Scott",145.0,High,1.0
T20251213.0003,VPN connection drops intermittently,Critical,Service Request,SW:Support,5,T20251212.0006,VPN connection drops intermittently,SW:Support,"Anderson, Scott",39.0,High,1.0
T20251209.0004,Need access to CRM application,Critical,Service Request,Triage,1,T20260114.0005,Need access to CRM application,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20251209.0004,Need access to CRM application,Critical,Service Request,Triage,2,T20251209.0010,Need access to CRM application,SW:Support,"Anderson, Scott",221.5,Low,1.0
T20251209.0004,Need access to CRM application,Critical,Service Request,Triage,3,T20260301.0007,Need access to CRM application,IT:Hardware,"Moore, James",233.0,Low,1.0
T20251209.0004,Need access to CRM application,Critical,Service Request,Triage,4,T20260123.0003,Need access to CRM application,SW:Internal,"Anderson, Scott",75.0,Low,1.0
T20251209.0004,Need access to CRM application,Critical,Service Request,Triage,5,T20260119.0005,Need access to CRM application,Triage,"Moore, James",150.5,Low,1.0
T20260116.0005,OneDrive sync errors,High,Service Request,SW:Support,1,T20260113.0013,OneDrive sync errors,SW:Support,"Anderson, Scott",84.5,Medium,1.0
T20260116.0005,OneDrive sync errors,High,Service Request,SW:Support,2,T20260222.0013,OneDrive sync errors,SW:Defect,"Miller, Susan",14.0,Medium,1.0
T20260116.0005,OneDrive sync errors,High,Service Request,SW:Support,3,T20251225.0003,OneDrive sync errors,IT:Hardware,"Taylor, Mark",97.0,Medium,1.0
T20260116.0005,OneDrive sync errors,High,Service Request,SW:Support,4,T20260110.0006,OneDrive sync errors,SW:Support,"Taylor, Mark",95.5,Medium,1.0
T20260116.0005,OneDrive sync errors,High,Service Request,SW:Support,5,T20260208.0008,OneDrive sync errors,Triage,"Taylor, Mark",217.0,Medium,1.0
T20120602.0001,Ensure that image is being backed up,Medium,Medium,IT:Applications,1,T20251209.0007,Email bouncing back to external clients,SW:Support,"Anderson, Scott",169.5,Critical,0.1805
T20120602.0001,Ensure that image is being backed up,Medium,Medium,IT:Applications,2,T20251210.0005,Email bouncing back to external clients,IT:Hardware,"Taylor, Mark",100.5,Critical,0.1805
T20120602.0001,Ensure that image is being backed up,Medium,Medium,IT:Applications,3,T20251231.0009,Email bouncing back to external clients,SW:Change,"Moore, James",163.5,Critical,0.1805
T20120602.0001,Ensure that image is being backed up,Medium,Medium,IT:Applications,4,T20260220.0011,Email bouncing back to external clients,SW:Change,"Miller, Susan",153.5,Critical,0.1805
T20120602.0001,Ensure that image is being backed up,Medium,Medium,IT:Applications,5,T20251210.0011,Email bouncing back to external clients,IT:Applications,"Moore, James",77.0,Critical,0.1805
T20251226.0002,Suspicious phishing email reported,Low,Low,SW:Defect,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20251226.0002,Suspicious phishing email reported,Low,Low,SW:Defect,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20251226.0002,Suspicious phishing email reported,Low,Low,SW:Defect,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20251226.0002,Suspicious phishing email reported,Low,Low,SW:Defect,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
T20251226.0002,Suspicious phishing email reported,Low,Low,SW:Defect,5,T20251206.0007,Suspicious phishing email reported,SW:Support,"Miller, Susan",115.5,High,1.0
T20260108.0001,Need access to CRM application,High,Service Request,SW:Internal,1,T20260114.0005,Need access to CRM application,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20260108.0001,Need access to CRM application,High,Service Request,SW:Internal,2,T20251209.0010,Need access to CRM application,SW:Support,"Anderson, Scott",221.5,Low,1.0
T20260108.0001,Need access to CRM application,High,Service Request,SW:Internal,3,T20260301.0007,Need access to CRM application,IT:Hardware,"Moore, James",233.0,Low,1.0
T20260108.0001,Need access to CRM application,High,Service Request,SW:Internal,4,T20260123.0003,Need access to CRM application,SW:Internal,"Anderson, Scott",75.0,Low,1.0
T20260108.0001,Need access to CRM application,High,Service Request,SW:Internal,5,T20260119.0005,Need access to CRM application,Triage,"Moore, James",150.5,Low,1.0
T20260116.0003,Outlook not syncing emails,High,High,IT:Hardware,1,T20260207.0003,Outlook not syncing emails,SW:Internal,"Anderson, Scott",157.5,Medium,1.0
T20260116.0003,Outlook not syncing emails,High,High,IT:Hardware,2,T20260227.0015,Outlook not syncing emails,SW:Support,"Anderson, Scott",63.0,Medium,1.0
T20260116.0003,Outlook not syncing emails,High,High,IT:Hardware,3,T20251208.0002,Outlook not syncing emails,SW:Change,"Anderson, Scott",105.5,Medium,1.0
T20260116.0003,Outlook not syncing emails,High,High,IT:Hardware,4,T20251220.0008,Outlook not syncing emails,Triage,"Taylor, Mark",67.0,Medium,1.0
T20260116.0003,Outlook not syncing emails,High,High,IT:Hardware,5,T20260225.0005,Outlook not syncing emails,Triage,"Miller, Susan",152.5,Medium,1.0
T20260218.0002,Network printer offline,Low,Service Request,SW:Change,1,T20260115.0006,Network printer offline,SW:Internal,"Taylor, Mark",158.0,High,1.0
T20260218.0002,Network printer offline,Low,Service Request,SW:Change,2,T20260302.0003,Network printer offline,SW:Change,"Miller, Susan",235.0,High,1.0
T20260218.0002,Network printer offline,Low,Service Request,SW:Change,3,T20260127.0004,Network printer offline,IT:Applications,"Anderson, Scott",96.0,High,1.0
T20260218.0002,Network printer offline,Low,Service Request,SW:Change,4,T20260101.0007,Network printer offline,SW:Support,"Anderson, Scott",122.5,High,1.0
T20260218.0002,Network printer offline,Low,Service Request,SW:Change,5,T20251213.0005,Network printer offline,IT:Change,"Miller, Susan",48.5,High,1.0
T20260120.0002,VPN connection drops intermittently,Critical,High,SW:Internal,1,T20260223.0002,VPN connection drops intermittently,SW:Change,"Moore, James",157.87,Medium,1.0
T20260120.0002,VPN connection drops intermittently,Critical,High,SW:Internal,2,T20260204.0007,VPN connection drops intermittently,IT:Change,"Miller, Susan",164.0,High,1.0
T20260120.0002,VPN connection drops intermittently,Critical,High,SW:Internal,3,T20260219.0002,VPN connection drops intermittently,SW:Support,"Moore, James",147.0,High,1.0
T20260120.0002,VPN connection drops intermittently,Critical,High,SW:Internal,4,T20260221.0006,VPN connection drops intermittently,Triage,"Anderson, Scott",145.0,High,1.0
T20260120.0002,VPN connection drops intermittently,Critical,High,SW:Internal,5,T20251212.0006,VPN connection drops intermittently,SW:Support,"Anderson, Scott",39.0,High,1.0
T20260227.0004,Network printer offline,High,Service Request,IT:Change,1,T20260115.0006,Network printer offline,SW:Internal,"Taylor, Mark",158.0,High,1.0
T20260227.0004,Network printer offline,High,Service Request,IT:Change,2,T20260302.0003,Network printer offline,SW:Change,"Miller, Susan",235.0,High,1.0
T20260227.0004,Network printer offline,High,Service Request,IT:Change,3,T20260127.0004,Network printer offline,IT:Applications,"Anderson, Scott",96.0,High,1.0
T20260227.0004,Network printer offline,High,Service Request,IT:Change,4,T20260101.0007,Network printer offline,SW:Support,"Anderson, Scott",122.5,High,1.0
T20260227.0004,Network printer offline,High,Service Request,IT:Change,5,T20251213.0005,Network printer offline,IT:Change,"Miller, Susan",48.5,High,1.0
T20260124.0001,Monitor flickering on docking station,Critical,High,Triage,1,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,1.0
T20260124.0001,Monitor flickering on docking station,Critical,High,Triage,2,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,1.0
T20260124.0001,Monitor flickering on docking station,Critical,High,Triage,3,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,1.0
T20260124.0001,Monitor flickering on docking station,Critical,High,Triage,4,T20251208.0004,Monitor flickering on docking station,SW:Support,"Anderson, Scott",60.0,Medium,1.0
T20260124.0001,Monitor flickering on docking station,Critical,High,Triage,5,T20260115.0004,Monitor flickering on docking station,IT:Applications,"Moore, James",165.0,Medium,1.0
T20260122.0003,Suspicious phishing email reported,High,High,IT:Hardware,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20260122.0003,Suspicious phishing email reported,High,High,IT:Hardware,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20260122.0003,Suspicious phishing email reported,High,High,IT:Hardware,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20260122.0003,Suspicious phishing email reported,High,High,IT:Hardware,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
T20260122.0003,Suspicious phishing email reported,High,High,IT:Hardware,5,T20251206.0007,Suspicious phishing email reported,SW:Support,"Miller, Susan",115.5,High,1.0
T20260221.0002,Printer jamming on 2nd floor,Critical,High,SW:Internal,1,T20260206.0006,Printer jamming on 2nd floor,SW:Support,"Miller, Susan",53.5,Medium,1.0
T20260221.0002,Printer jamming on 2nd floor,Critical,High,SW:Internal,2,T20260124.0009,Printer jamming on 2nd floor,Triage,"Miller, Susan",213.5,Medium,1.0
T20260221.0002,Printer jamming on 2nd floor,Critical,High,SW:Internal,3,T20260205.0011,Printer jamming on 2nd floor,SW:Defect,"Anderson, Scott",48.5,Medium,1.0
T20260221.0002,Printer jamming on 2nd floor,Critical,High,SW:Internal,4,T20251225.0004,Printer jamming on 2nd floor,IT:Hardware,"Anderson, Scott",151.5,Medium,1.0
T20260221.0002,Printer jamming on 2nd floor,Critical,High,SW:Internal,5,T20251209.0006,Printer jamming on 2nd floor,IT:Change,"Anderson, Scott",6.5,Medium,1.0
T20260127.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,1,T20260204.0006,Software license expired for Adobe Acrobat,IT:Applications,"Moore, James",1.0,Low,1.0
T20260127.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,2,T20260102.0002,Software license expired for Adobe Acrobat,SW:Defect,"Taylor, Mark",127.0,Low,1.0
T20260127.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,3,T20260129.0006,Software license expired for Adobe Acrobat,SW:Internal,"Miller, Susan",169.0,Low,1.0
T20260127.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,4,T20260114.0011,Software license expired for Adobe Acrobat,IT:Hardware,"Moore, James",111.0,Low,1.0
T20260127.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,5,T20251231.0010,Software license expired for Adobe Acrobat,Triage,"Moore, James",168.5,Low,1.0
T20260116.0004,Password reset request,Medium,Service Request,Triage,1,T20251210.0013,Password reset request,IT:Hardware,"Taylor, Mark",190.5,Low,1.0
T20260116.0004,Password reset request,Medium,Service Request,Triage,2,T20260218.0008,Password reset request,SW:Change,"Moore, James",128.0,Low,1.0
T20260116.0004,Password reset request,Medium,Service Request,Triage,3,T20260226.0006,Password reset request,IT:Applications,"Miller, Susan",89.0,Low,1.0
T20260116.0004,Password reset request,Medium,Service Request,Triage,4,T20260215.0014,Password reset request,SW:Defect,"Miller, Susan",11.0,Low,1.0
T20260116.0004,Password reset request,Medium,Service Request,Triage,5,T20260223.0005,Password reset request,Triage,"Miller, Susan",29.0,Low,1.0
T20260212.0004,MFA not working on mobile device,Critical,High,SW:Support,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20260212.0004,MFA not working on mobile device,Critical,High,SW:Support,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20260212.0004,MFA not working on mobile device,Critical,High,SW:Support,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20260212.0004,MFA not working on mobile device,Critical,High,SW:Support,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20260212.0004,MFA not working on mobile device,Critical,High,SW:Support,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20260223.0004,Network printer offline,Low,Low,Triage,1,T20260115.0006,Network printer offline,SW:Internal,"Taylor, Mark",158.0,High,1.0
T20260223.0004,Network printer offline,Low,Low,Triage,2,T20260302.0003,Network printer offline,SW:Change,"Miller, Susan",235.0,High,1.0
T20260223.0004,Network printer offline,Low,Low,Triage,3,T20260127.0004,Network printer offline,IT:Applications,"Anderson, Scott",96.0,High,1.0
T20260223.0004,Network printer offline,Low,Low,Triage,4,T20260101.0007,Network printer offline,SW:Support,"Anderson, Scott",122.5,High,1.0
T20260223.0004,Network printer offline,Low,Low,Triage,5,T20251213.0005,Network printer offline,IT:Change,"Miller, Susan",48.5,High,1.0
T20120603.0002,Weekly backup is still not working.,High,High,IT:Applications,1,T20260203.0005,Backup job failed overnight,SW:Defect,"Anderson, Scott",16.0,Critical,0.2876
